Group	Site	Latitude	Longitude	Location	Habitat	Hard.bottoms	Shelf.area	Depth	Date	Taxa	Abun	Dimensions	Source
Eastern	Lanzarote	653031	3225775	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	653031	3225775	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	653031	3225775	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	647623	3235759	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	647623	3235759	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	647623	3235759	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	647623	3235759	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	644711	3233222	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	644711	3233222	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	644711	3233222	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Eastern	Lanzarote	644711	3233222	Canary Islands	C. nodosa	44	1119.8	10	15/09/2003	NA	0	100	Espino. F.. Tuya. F.. Brito. A.. & Haroun. R. J. (2011). Ictiofauna asociada a las praderas de Cymodocea nodosa en las Islas Canarias (Atlántico centro oriental): Estructura de la comunidad y función de “guardería.” 37. 157–174
Central	Puerto Puerto Rico GC	429792	3073190	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Puerto Rico GC	429792	3073190	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Puerto Rico GC	429792	3073190	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Puerto Rico GC	429792	3073190	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Central	Puerto Taliarte GC	463826	3096048	Canary Islands	Reef	16	412.1			NA	0	100	
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	390197	3192056	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	629221	3198092	Canary Islands	Sand	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	616203	3190634	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	620270	3191383	Canary Islands	C. nodosa	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Eastern	Lanzarote	625208	3198637	Canary Islands	Farm	44	1119.8	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	464430	3091964	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	437465	3068099	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
Central	Gran Canaria	437465	3068099	Canary Islands	Sand	16	412.1	18	mar-03	NA	0	100	Tuya. F.. Boyra. A.. Sanchez-Jerez. P.. & Haroun. R. J. (2005). Multivariate analysis of the bentho-demersal ichthyofauna along soft bottoms of the Eastern Atlantic: Comparison between unvegetated substrates. seagrass meadows and sandy bottoms beneath sea-cage fish farms. Marine Biology. 147(5). 1229–1237. https://doi.org/10.1007/s00227-005-0018-1
